route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
23	22	71*zIIzOptimus	323	100	98	61	42	5	4
23	23	89*OngChuDonDien	331	100	98	160	140	6	3
23	24	07*0oVinhKinhso1o0	339	100	98	145	123	22	18
23	25	32*IoMrKhanhSoCiu	349	100	98	27	5	6	3
23	26	20*NamTiªuChuÈn	358	100	97	62	40	16	14
23	27	11*oIoSasuke	314	90	98	74	56	6	3
23	28	32*Junes10	294	90	99	50	48	7	2
23	29	89*aduBonMayNgon	315	90	93	35	21	5	4
23	30	22*VDBHoan	311	90	97	31	14	5	5
23	31	90*xIIxPain	293	90	99	75	63	11	9
23	32	15*TøCa12	281	90	94	61	56	4	5
23	33	07*zPrinceOfPersiaz	278	90	98	31	23	5	4
23	34	14*1DoiCamKiem	273	90	94	81	71	5	4
23	35	08*ChaySanZoCoc	345	90	99	146	114	6	5
23	36	35*iLyHuynhAn	344	90	98	57	29	6	3
23	37	02*1stHoangAnhCLTS	358	90	96	43	15	5	4
23	38	13*NguyenMinh	288	90	99	65	57	6	3
23	39	39*jOsMadeInChina	285	90	98	38	34	5	4
23	40	04*iBrook	283	90	99	35	27	6	3
23	41	91*H«Lý§ª2014	280	90	99	41	30	27	24
23	42	89*MissThanSet	296	85	95	24	14	5	4
23	43	39*NguyenNgayNgo	311	85	93	49	34	8	5
23	44	50*Jx2TµnKiÕm	271	85	99	19	11	8	1
23	45	22*sB­BÐos	293	85	99	55	41	15	10
23	46	08*isoSergioRamos	318	85	92	71	56	7	4
23	47	35*S2CongTuLieuMang	292	85	96	22	12	6	3
23	48	68*BloodDiamond	324	85	98	63	43	6	5
23	49	03*KNoThjenMinhKiem	430	85	95	133	57	12	5
23	50	24*IronManI	270	85	99	32	24	6	4
23	51	11*BµX·AnhIuEm	269	85	96	57	47	4	5
23	52	32*zzzzMrTrung	266	85	99	57	46	7	2
23	53	13*BatSong	284	80	99	64	54	6	3
23	54	91*oXoQuËnChóaIoI	279	80	99	24	15	6	3
23	55	20*izHµo§¹iPhó6789	275	80	99	60	49	6	5
23	56	24*ZzToNyHæB¸oZz	277	80	96	58	42	6	3
23	57	68*zFBIzEoLe	254	80	99	40	35	4	5
23	58	89*iiConLonAlone	296	80	99	28	18	7	3
23	59	11*Tz27hDestinyy	407	80	96	48	16	22	11
23	60	17*zIzAdamLevine	264	80	99	67	63	6	3
23	61	07*Taininh89	254	80	96	30	24	6	4
23	62	08*zIoAnhYeuMjhEm	292	75	99	44	33	4	6
23	63	91*BaTuiMay	263	75	99	43	37	8	5
23	64	16*oS2oMaster	266	75	96	20	14	6	3
23	65	35*0oNewStarCLo	310	75	96	18	7	7	2
23	66	15*xLyTinhx	263	75	99	61	52	11	6
23	67	25*HøaTöL¨ng	399	75	96	25	5	25	5
23	68	68*zZzConLonzZz	278	75	99	30	21	7	3
23	69	03*FranKenStein114	318	75	99	50	28	10	9
23	70	25*oThoSanLinhHono	265	75	99	22	17	7	2
23	71	32*zIzCøBayTk«i	308	75	99	37	26	23	14
23	72	17*Ph­¬ng§aT×nh	281	75	99	30	23	9	1
23	73	13*CµngCh¬iCµngM¸u	257	70	95	26	20	11	6
23	74	32*xZQuangZx	257	70	95	27	24	14	7
23	75	90*JxLongKaKa	263	70	99	17	8	10	5
23	76	20*S2sChµngCõuNgèc	301	70	99	49	42	7	2
23	77	19*ckB­ëiToNhÊtXãm	272	70	96	25	20	8	1
23	78	03*ZzBuXuLiTizZ	309	70	95	140	118	20	20
23	79	08*ThienSuBaChu	347	70	95	28	14	9	4
23	80	39*zFakez	257	70	99	84	75	6	5
23	81	20*xXxDaiTauzXx	254	65	97	17	12	6	3
23	82	02*L·oTæVâ§ang	267	65	96	23	16	6	3
23	83	89*DocDayCL	282	65	99	66	54	8	2
23	84	35*BuonBanQuanTaix	258	65	97	20	17	6	3
23	85	08*L3ngTuKi3mKh4ch	260	60	99	55	49	11	13
23	86	02*volamtienboi	277	55	97	18	8	12	4
23	87	35*iPooNeverCry	379	55	99	155	113	6	3
23	88	03*oMToHarryKulBoy	288	55	99	76	67	9	5
23	89	08*sieuluumanh	273	0	99	13	7	6	3
23	90	25*zZzDarkzZz	259	0	96	12	5	5	4
23	91	89*oS2oArima	311	0	98	52	29	7	4
23	92	17*ninjabam	254	0	98	18	13	7	2
23	93	35*Aquarjus	254	0	98	57	51	5	4
23	94	17*oIoKemChuoi	271	0	96	43	33	5	4
23	95	11*IzTieuLongNhi	371	0	98	77	49	8	1
23	96	06*BaDaoGiangHo	257	0	99	25	17	7	6
23	97	23*GiuVang	264	0	96	23	13	6	3
23	98	20*KßiNg¸o7	256	0	96	51	47	6	3
23	99	06*FranKenStein113	329	0	99	40	18	15	11
23	100	25*ZzBoleroPV2	264	0	95	49	32	3	6
23	101	16*NhatSatDuaTang	276	0	97	21	14	5	4
23	102	91*zNewTheMythz	359	0	94	31	14	20	8
23	103	16*HungPham	308	0	93	12	2	10	1
23	104	02*ÐpphËtch¬icave	253	0	99	40	30	12	12
23	105	91*S2oVuongQuan	252	0	88	66	52	2	7
23	106	24*zXzBäC¹p§enzXz	254	0	96	35	31	18	16
23	107	03*ThienMaXuatTran	366	0	99	102	74	8	5
23	108	12*ThanhTu§¹oNh©n	259	0	99	7	2	7	2
23	109	12*ConLonQuaiKhach	281	0	99	15	7	8	1
23	110	03*ThanhKiemVoTinh	257	0	99	37	30	5	4
23	111	08*§ÞaT«n	258	0	96	82	77	3	8
23	112	26*CLKzTieuPhaTien	332	0	96	68	47	6	3
23	113	08*FBIzChemHet	308	0	97	144	126	5	4
23	114	09*0oMatTroio0	251	0	99	38	35	5	4
23	115	68*iNBzToomXiTai	312	0	99	15	4	6	3
23	116	16*ioDsSauthienKiem	282	0	97	43	38	7	2
23	117	07*ZzHGzHTzZ	334	0	94	56	38	24	19
23	118	33*zHoangAnhVuzz	256	0	99	10	3	7	2
23	119	15*ZzHaPhongzZ	264	0	99	52	42	7	5
23	120	02*B·oT¸pSaM¹c	252	0	99	34	35	7	2
23	121	24*zAnhTµi§ÑpTraiz	305	0	97	34	20	20	15
23	122	08*JustTheWayIam	356	0	99	29	13	9	0
23	123	02*zGeminiz	286	0	99	27	15	4	5
23	124	90*BanhBo	258	0	97	16	8	7	2
23	125	04*T«nThiªnPhóc	262	0	98	72	68	7	2
23	126	04*1thojdajka	297	0	98	41	29	28	24
23	127	68*zZGaRung	285	0	99	11	3	11	3
23	128	08*BaByVanTvT	263	0	99	56	48	7	3
23	129	68*xFAxLoiThan	308	0	99	64	49	5	5
23	130	26*TzzSnowRain	366	0	98	36	14	6	3
23	131	16*DzTrzThunder	373	0	98	195	114	13	11
23	132	03*zzCristianoRonadozz	306	0	98	48	31	6	3
23	133	13*IIzConLon2014	266	0	99	18	11	12	7
23	134	50*IzTieuLongNhiIII	301	0	98	90	65	13	15
23	135	26*XzChiTonzX	264	0	93	24	15	5	4
23	136	04*S2zzGjaoLongzzS2	278	0	99	24	16	4	5
23	137	20*IzzNhipPhong	352	0	96	34	8	6	3
23	138	39*ii1stNgPhap37ii	345	0	96	54	21	5	4
23	139	02*0ngGiaChuDu	287	0	96	44	33	6	4
23	140	20*oIoTuyÕt§en	275	0	96	15	11	8	1
23	141	08*CaFeNguuLang	280	0	96	40	29	15	13
23	142	25*zS2TrÇnThiÕuGia	316	0	95	40	37	24	11
23	143	02*VamOzHuyetAnh	338	0	98	57	37	10	5
23	144	08*kiemcui8888	260	0	96	13	8	12	8
23	145	09*cThunderKnightc	265	0	96	60	62	6	3
29	1	03*iMarilynMonroeCZ	448	200	99	108	47	31	24
29	2	71*zIIMrNel	410	190	99	124	74	7	2
29	3	22*oTiÓuMuéiMuéio	409	185	96	148	91	12	7
29	4	25*HPzDoanhNhi	402	170	98	134	82	8	3
29	5	50*Jx2Lov3Moon	407	170	99	124	68	10	5
29	6	22*1s2Zit	406	165	99	94	53	9	4
29	7	50*zHxLamYThan	399	165	99	176	109	11	7
29	8	07*HeoNhi	397	155	88	100	53	7	3
29	9	03*zNo1zBaLaSat	399	150	98	89	33	19	11
29	10	32*zozSoKhanhzoz	396	150	94	93	32	7	3
29	11	89*oooBigCdianooo	331	100	98	78	58	7	3
29	12	23*iiiRubyHeoXinh	377	100	99	57	22	7	2
29	13	11*zZxHMTzPeMiiu	377	100	99	130	78	12	8
29	14	33*o0oiDuongCaoToc	360	100	96	48	19	7	2
29	15	12*T×nhTiÒnTïTéi	373	100	98	182	140	25	21
29	16	09*ZzSleepForeverzZ	362	100	98	71	51	13	9
29	17	15*xYzBinGa	355	100	98	78	51	5	4
29	18	26*LiªuUyÓnMy	338	100	98	35	15	5	4
29	19	02*iThuyTienBeBy	337	100	97	128	102	28	25
29	20	39*4oKTzKeoDua69ii	331	100	96	39	20	8	5
29	21	20*XzCaRaCanzX	334	100	98	68	47	5	4
29	22	33*zKissTheRain	343	100	92	65	44	5	4
29	23	63*ZzGaiDieuzZ	373	100	99	61	33	7	4
29	24	35*LordDreams	338	100	99	27	6	5	3
29	25	24*CrystalCrown	360	100	98	77	37	6	3
29	26	19*tieumuoithuyyen	390	100	94	136	104	53	45
29	27	26*PKzzzPhjeuPhjeu	393	100	98	104	66	17	10
29	28	91*oOPÐH­¬ng0o	363	100	95	74	49	7	4
29	29	06*iMaiLani	328	100	97	55	34	11	12
29	30	89*TieuNhi	324	90	99	145	130	8	7
29	31	90*OoTieuManThauoO	324	90	95	39	21	5	4
29	32	24*xxSMxxCandy	341	90	94	75	51	12	9
29	33	17*DitMeMay123	343	90	99	86	64	12	7
29	34	15*TYVuTien	340	90	93	91	70	7	4
29	35	06*S2PÐHeo	351	90	96	68	35	7	2
29	36	35*MTLCzNebulaS2	393	90	96	50	17	8	1
29	37	26*KaTyHuy	352	90	95	105	83	13	11
29	38	07*zIzTuTi	392	90	99	146	93	8	1
29	39	33*z0zNikita	350	90	97	87	44	20	16
29	40	32*oVòLinh	349	90	99	72	42	7	4
29	41	91*ZzPhucVu	345	90	95	66	48	6	3
29	42	09*IzH3oM4pzI	325	90	99	47	31	6	3
29	43	17*zo0oSuSu	421	90	95	40	15	27	14
29	44	16*oLanhChanhDanhDa	329	90	96	36	38	13	13
29	45	22*iizHoaAnhDao	363	85	98	157	97	7	2
29	46	08*o0oNhayThoatYo0o	334	85	97	240	201	42	37
29	47	20*ZzMichealTanzZ	324	85	99	86	65	6	3
29	48	03*iizSuzy	358	85	98	129	82	12	9
29	49	20*izBabyChjcken	335	85	89	60	24	6	3
29	50	50*xHToShimHaNa	391	85	90	65	30	8	1
29	51	02*iNoLeTinhYeu	379	85	98	52	33	18	12
29	52	12*RangNg0	372	85	97	44	20	10	6
29	53	17*AngeLLove	340	85	99	78	63	27	22
29	54	24*HHoMuaBuonft	337	85	98	66	51	5	4
29	55	11*TiªnN÷Gi¸ngTrÇn	337	85	99	73	57	5	4
29	56	07*ZzThuyYenLau	364	85	97	126	87	11	9
29	57	15*o0V­¬ngNg÷Yªn0o	321	85	98	73	63	21	17
29	58	35*iPooKupiPapo	335	80	93	77	65	7	5
29	59	12*TamBietNheKU	364	80	96	105	90	9	5
29	60	15*jx2zPhuongVu	325	80	99	63	48	5	4
29	61	11*s2xMapSieuQuay	337	80	97	29	14	14	12
29	62	20*zDzDungDap	321	80	98	46	34	5	4
29	63	43*YYYYYIIIIIYYYYY	355	80	97	61	42	6	3
29	64	26*izQuatBaTieu	368	80	94	92	66	7	2
29	65	90*1sVuDieuThanTien	347	80	98	84	43	7	2
29	66	03*oMToMcGonaGalli	356	80	98	159	122	30	27
29	67	15*xxS2oTrµS÷aCr	328	75	98	79	58	12	8
29	68	03*zParkJiYeonz	376	75	94	107	73	7	3
29	69	02*xXIIIBiaH¬iHµNéi	333	75	96	55	37	6	4
29	70	16*XiTrumTapMua	359	75	98	81	64	7	2
29	71	11*S2VuDieuOnlines2	366	75	99	33	13	15	7
29	72	26*zIThóyYªnIz	352	75	96	41	18	7	2
29	73	33*zFrozenWindz	326	70	99	81	65	8	6
29	74	02*ThzQuayLenNaoII	344	70	96	86	62	16	13
29	75	50*o0oo0oo0oo0oZZ	348	70	99	62	43	7	4
29	76	07*ZxxThuyYenHazzZ	370	70	95	184	142	16	12
29	77	43*PhzMarjan	335	70	97	68	40	7	3
29	78	16*Qu¹tBaTiªuLc	324	65	96	47	32	5	4
29	79	12*ThuyKieuLaEm	351	60	96	24	8	7	2
29	80	26*8xKunz	335	60	99	66	51	6	3
29	81	08*xxxThanhxQuatxxx	332	60	98	44	32	5	4
29	82	07*oBomLiÒuChÕt	354	60	97	94	68	13	10
29	83	50*z1oGÊuTrócTre	326	55	93	75	56	7	6
29	84	03*zzParkJiYeonzz	338	55	99	58	49	6	3
29	85	07*ZThóyYªnVòTiªnZ	351	55	93	124	95	6	3
29	86	07*PhamLuyen	370	50	99	80	58	7	2
29	87	11*Tz27hDestiny	403	50	99	100	61	26	21
29	88	50*zZzThieuNuBuon	341	0	99	75	45	6	3
29	89	33*iV¶Ph¸tChÕt	326	0	97	67	40	7	5
29	90	16*oNgäcKjÒuLong	341	0	91	55	37	7	2
29	91	90*JavSöaèngN­ícZ	332	0	96	61	46	10	1
29	92	08*oJVuDieuThanTien	341	0	97	76	41	6	3
29	93	26*Jx2B¨ngT©m	320	0	99	19	5	8	1
29	94	03*DiemTrangLoveLy	329	0	99	139	119	47	40
29	95	08*MjKoKoMj	340	0	97	47	26	5	4
29	96	43*jVuDieuThanTien	377	0	97	69	38	8	4
29	97	12*o0oBanhKoTexo0o	333	0	99	51	35	6	4
29	98	16*oH7iiMissUyenNhi	391	0	98	34	4	8	1
29	99	26*iCXzLaoCaiBuon	330	0	99	35	20	8	1
29	100	23*zxzLINHMIEUzxz	344	0	86	93	70	6	3
29	101	12*panadolEX	393	0	92	101	46	11	7
29	102	24*zCoupleTx	322	0	98	41	20	6	3
29	103	90*FAHoµngTrµVinh	355	0	98	96	56	20	16
29	104	10*DieuNhayThoatY	343	0	97	171	142	16	13
29	105	08*zTinhYeuBatDauz	356	0	97	73	52	7	2
29	106	07*DJNightTY	376	0	98	137	90	11	6
29	107	02*xYzGababy	342	0	98	65	44	7	4
29	108	07*MyNhanThuyYenZ	345	0	92	55	38	19	11
29	109	11*zJavHot	323	0	99	42	26	6	6
29	110	39*ZzMariahCareYzZ	357	0	98	33	16	7	2
29	111	01*xThichNhayNguax	342	0	99	34	8	9	5
29	112	08*siXiaoQiao1102i	338	0	96	17	2	7	2
29	113	07*iiSaforelle	360	0	99	60	34	9	6
29	114	33*NgäcOanhsModel	321	0	96	17	3	17	3
29	115	08*ZxVuDieuBrazinxZ	353	0	94	18	1	18	1
29	116	08*ZzLadyGalaxyS5	321	0	96	72	56	29	25
29	117	90*Qu¹tGiÊy	322	0	91	139	125	10	7
29	118	43*KrzBxDiemCute	336	0	99	42	23	6	4
29	119	01*iGioBuotTimz	330	0	93	31	18	31	18
29	120	70*LÖCayKhoÐV×1Ngõi	333	0	96	80	59	20	16
29	121	33*xOxMeLyxOx	336	0	98	18	4	9	0
29	122	43*iIZueS	326	0	99	31	20	6	4
29	123	26*RsQkQuaLaChan	331	0	98	51	32	14	11
29	124	24*zLzTrieuNgocNhi	329	0	98	44	28	8	1
29	125	39*iZTichChuTapMua	373	0	99	41	16	7	2
29	126	35*TPzMayLangThang	342	0	87	54	20	7	2
29	127	08*PariStyle	403	0	98	86	56	8	3
29	128	02*oS2oPoliceoS2o	328	0	97	116	97	34	31
29	129	50*Ch¬iNhiÒuNªnYÕu	329	0	93	62	30	7	4
29	130	15*KrzDiemCute	372	0	99	54	29	12	5
29	131	25*ZCachuasaZC	332	0	98	46	29	9	6
29	132	43*oPeUtXeK0	349	0	96	46	20	6	4
29	133	09*iz14FcTYVTMrCoi	354	0	96	58	37	10	1
29	134	08*GaThoy	320	0	94	45	31	31	25
29	135	07*GreenFeed	334	0	95	91	65	12	6
29	136	16*i89ABblood	328	0	96	22	20	8	1
29	137	22*oIS2IoDendi	333	0	92	40	30	6	3
29	138	08*iiiSiªuMóaCét	357	0	95	33	20	7	2
29	139	50*oIoHüm	325	0	94	61	38	4	5
29	140	20*ZzBxChiYeuMinhEm	322	0	96	36	25	5	4
29	141	08*Ng«ThÞThuúTrang	360	0	96	57	40	57	40
29	142	50*HCheatKimYen	325	0	97	27	13	7	5
30	1	22*izVuLinhHoangYen	401	200	99	151	91	15	8
30	2	35*TPzXdameDiDong	395	190	94	115	63	8	4
30	3	16*BymToVL	383	180	94	96	54	12	4
30	4	15*B52zChoiEmDiAnh	388	175	99	123	74	11	3
30	5	04*1stYeah	370	175	99	64	27	8	1
30	6	09*LizConNiz	364	170	95	101	71	7	2
30	7	22*zThiNo2014z	355	160	97	83	28	7	2
30	8	11*zGBzTapXdame	353	155	97	74	40	6	3
30	9	03*zIzDocCozo0oyNhi	364	155	96	74	49	8	3
30	10	10*xXxSiTingxXx	351	150	97	72	37	6	3
30	11	20*1zGaicmnGoi	348	100	94	122	78	26	23
30	12	03*TieuVan	345	100	95	53	25	5	4
30	13	90*JaininaW	308	100	93	116	97	8	7
30	14	15*jx2z9ViThienHo	300	100	98	86	65	6	6
30	15	20*LyTieuKieuS1	291	100	99	45	31	37	29
30	16	39*LinhNhiBG113	339	100	99	78	58	7	2
30	17	33*zNg©nTiPhiDùt	297	100	91	54	37	3	6
30	18	14*MerryChristmas	339	100	96	51	30	5	4
30	19	63*zZzEmLµB­ímXinh	428	100	96	73	26	8	1
30	20	07*OnlyLoveForYou	349	100	97	98	61	5	4
30	21	71*Jx2ZhengHuaiFeng	338	100	95	128	102	14	10
30	22	06*NekoNyapiiLiisa	328	100	98	104	88	16	14
30	23	50*zAuDuongThanhNuz	318	100	97	34	20	5	4
30	24	03*AEzSuonChuaNgot	287	100	98	53	33	6	6
30	25	02*IzTiÓuB¹chTházI	264	100	94	58	32	3	6
30	26	13*danhiphop	245	100	97	53	49	3	6
30	27	68*zxa12ck	240	100	96	38	32	4	5
30	28	32*zzMssHiep	287	100	99	50	39	5	4
30	29	23*TiÓuN÷ThóyYªn	272	100	99	13	6	6	3
30	30	19*SaoTrucDT	284	100	96	18	8	18	8
30	31	08*oS2oTungNhi	310	100	98	142	127	8	8
30	32	07*0oHappyPolla	165	90	99	24	27	12	22
30	33	16*1FChetEmKoSoA1	284	90	96	131	119	3	6
30	34	09*IizMziIM	298	90	96	43	24	4	5
30	35	10*maikoohshiro	303	90	95	82	68	4	5
30	36	11*Anh¥iHaiV¹chRåi	302	90	96	84	67	5	4
30	37	35*iissLaGio	283	90	96	28	21	8	1
30	38	14*zLzBÐNgäczNz	278	90	99	45	33	12	7
30	39	50*Jx2BeBong	272	90	99	40	35	7	7
30	40	33*zNgocOanhLinhNu	269	90	94	41	32	12	13
30	41	43*HuyenThoaiTYLN	331	90	97	50	32	19	15
30	42	04*zTiÓuHåLy	295	90	91	31	22	7	4
30	43	35*MTLCzGalaxyIV	326	90	98	141	101	25	24
30	44	22*KhoaThanYeuVan	325	90	99	19	4	19	4
30	45	91*S2oS¸tThñGîiG¶m	270	90	99	50	39	5	4
30	46	39*iYenTrang89	267	90	99	18	11	3	6
30	47	90*VkHamCuaPhuoc	266	90	95	24	16	6	6
30	48	01*zIIzPhanHungAnh	260	90	99	22	16	2	6
30	49	03*GiµChèngGËy	302	85	92	83	67	5	4
30	50	26*ixvxTieuThuNgheo	284	85	98	128	107	4	5
30	51	33*iiZ§éc§áng§¶nh	267	85	99	69	60	6	3
30	52	11*oloSakura	264	85	99	45	35	4	5
30	53	39*M«ngZó§ÒuTo	255	85	99	54	56	4	5
30	54	10*iSTz1GiayThanToc	250	85	95	100	92	17	20
30	55	09*o0oGaXDameo0o	239	85	92	30	33	2	7
30	56	50*xHToMarioXdame	225	85	99	33	30	4	5
30	57	07*LyEunHy	286	85	95	43	30	7	4
30	58	32*nyRuouChuoi	306	85	95	36	27	13	9
30	59	01*TangKiemTY02	277	85	96	35	34	5	4
30	60	15*ZoFoxZo	262	85	92	52	43	3	6
30	61	26*iCXTieuShjtThui	236	85	91	46	46	6	3
30	62	63*zzzzzBeSoczzzzzz	225	85	96	22	23	9	11
30	63	16*bxIoVuaPhaHoai	200	85	97	27	43	15	16
30	64	63*o0oo0oB¶oLinh	189	80	99	44	50	9	12
30	65	50*IoIHelpCallMe	237	80	98	28	24	6	3
30	66	15*KHKKiepYeuHoKk	303	80	99	15	4	7	2
30	67	22*TiªnVòThóyYªn	215	80	99	52	58	5	4
30	68	09*S2N÷OaN­¬ngN­¬ng	220	80	99	40	38	4	6
30	69	03*EmG¸iT©yNinh	314	80	99	64	49	5	4
30	70	11*zNzTiªnN÷TiªuDao	240	80	90	65	62	6	6
30	71	26*CuuViYeuHo	157	80	96	47	52	3	7
30	72	09*zZzCocacola	218	75	96	32	35	12	10
30	73	24*MTLCzIuVk4e	376	75	98	98	64	18	11
30	74	03*ZooeyDeschanel	255	75	95	53	47	3	6
30	75	11*H¹nhPhócBªnAnh	256	75	99	67	56	7	2
30	76	15*CoBeBanDam0	215	70	94	144	139	9	9
30	77	11*oIoAngelika	223	70	99	10	9	6	3
30	78	03*ZzNiBiLiTozZ	291	65	99	80	68	5	5
30	79	22*TieuDieu	228	0	99	9	6	9	6
30	80	17*sTiªnTös	235	0	98	30	24	5	4
30	81	19*iMinhAnhIdol	254	0	91	28	23	8	7
30	82	24*oAPiTraiiOtNho	227	0	98	37	30	0	7
30	83	22*zThucGaKKz3456	285	0	97	33	20	6	7
30	84	50*oCoBeBanBong	183	0	94	134	129	5	14
30	85	09*zzHollyKuCMNTe	297	0	98	28	18	6	4
30	86	68*SieuXXdame	233	0	97	6	3	6	3
30	87	07*LINHNUHANHS2YEN	193	0	97	24	47	4	4
30	88	39*4oGioVoTinh69ii	191	0	98	13	13	13	13
30	89	08*ATuLazZzLinhNu	298	0	99	25	15	22	13
30	90	91*zzKumaBear	237	0	94	6	3	6	3
30	91	89*ConNayLaoThat	283	0	97	13	6	9	6
30	92	90*JX2TiÓuChiªu	202	0	91	11	9	2	7
30	93	26*TzzSuonChuaNgot	305	0	98	46	27	5	6
30	94	03*zfZftfZThoTapx2	192	0	98	13	33	3	5
30	95	17*LinhNuVoSong	244	0	97	15	8	8	6
30	96	07*TriÖuHuyÒnTrang	245	0	99	49	49	6	3
30	97	07*zZHoaCáMayZz	170	0	96	37	45	1	8
30	98	91*VklSèng§Óu	317	0	99	40	26	5	4
30	99	90*oTiÓuoHåoLyo	244	0	93	29	23	3	7
30	100	02*ooGeogeroo	172	0	98	48	63	4	6
30	101	24*iSzEckNhua5312	312	0	98	124	101	26	25
30	102	04*T«nGiaLinh	223	0	97	38	45	5	8
30	103	09*IzKenLove	156	0	99	10	20	2	8
30	104	09*oAnnAnn	240	0	92	19	13	6	6
30	105	50*ThiÕuN÷Buån	204	0	99	20	19	2	8
30	106	03*iSingleBabiez	282	0	97	11	3	11	3
30	107	07*zS2TrangL0ve89zz	250	0	97	22	28	19	14
30	108	13*MissYouKiss107	177	0	83	12	15	11	14
30	109	20*oHHHoBG§Ko	287	0	98	43	31	18	13
30	110	91*HåLyTinh	323	0	98	43	40	17	10
30	111	01*NhoZuLaEm	291	0	99	18	7	18	7
30	112	91*CAROOT1	204	0	99	8	7	7	7
30	113	22*Jx2LinhNhiZx	220	0	95	16	18	5	4
30	114	26*TzzXdameTLQ	258	0	96	42	31	5	4
30	115	43*o0ountilyouo0o	285	0	99	25	16	7	2
30	116	03*GuMiHo	261	0	97	44	37	4	5
30	117	68*G6zGreaMyMaMi	272	0	96	48	35	6	3
30	118	01*1StQuatBaTiªu	252	0	96	7	2	7	2
30	119	32*sssTayMonKhanh	269	0	96	86	71	29	24
30	120	35*IoIGauSuSu	202	0	95	9	8	9	8
30	121	26*iizLaGio	213	0	94	19	20	19	19
30	122	07*zZzHuyÒnVò107zZz	221	0	97	56	56	4	5
30	123	08*0oNamCungLinho0	276	0	97	12	6	8	1
30	124	63*B¸chHoaTiªn	347	0	93	91	50	5	4
30	125	50*iiiCrazyLy	174	0	96	10	17	2	6
30	126	43*iTeaScarlettTYLN	333	0	97	53	31	4	5
30	127	91*ioIWhyLove	181	0	99	7	12	3	6
30	128	23*Is0iDeathViolet	222	0	93	5	4	5	4
